"","x"
"1","Name"
"2","Student number"
"3","06"
"4","R"
"5","4.1.2"
"6","-0.958112967020982"
"7","0.0903620396954332"
"8","-1.04583101178411"
"9","0.101265571941875"
"10","-2.41532703046565"
"11","0.112446665592072"
"12","-140.801440019535"
"13","6.77932239779058"
"14","0.868945097919639"
"15","0.116392399062482"
"16","0.962191669089885"
"17","0.132327419124252"
"18","-1815.87388658002"
"19","0.200204797253963"
"20","-22.0905772540467"
"21","15.3229377213922"
"22","2.66208879502534"
"23","4.10555073762923"
"24","15.3229377213922"
"25","-26.5615663912499"
"26","4.43432855954963"
"27","6.80430011030813"
"28","2.66208879502534"
"29","4.43432855954963"
"30","-8.23089220547034"
"31","1.13447485089538"
"32","4.10555073762923"
"33","6.80430011030813"
"34","1.13447485089538"
"35","-12.0443256988327"
"36","-0.0338285842342418"
"37","-0.0555579188371128"
"38","-0.00903981239613278"
"39","0.0984263154674874"
"40","9.57903806453654"
"41","0.0880804767936306"
